Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27
,,,,,,,720.0,11,1859.4,12518.1,17931.600000000002,6972.3,749.7,947.7,9803.7,12924.9,43835.4,12158.1,18271.8,2999.7000000000003,6855.3,8676.0,1935.9,3167.1,4385.7,513.0,304.2,15520.5,81285.3,3357.9,15437.7,491.40000000000003,97.2,2522.7000000000003,1994.4
,,,,,,,912.0,12,1904.4,12692.7,18308.7,7302.6,783.9,972.9,10071.9,12992.4,45080.1,12413.7,18546.3,3044.7000000000003,7052.400000000001,8925.300000000001,1990.8,3257.1,4487.400000000001,524.7,311.40000000000003,15883.2,85583.7,3505.5,16113.6,513.0,101.7,2587.5,2045.7
,,,,,,,576.0,13,1956.6000000000001,13020.300000000001,18662.4,7576.2,813.6,996.3000000000001,10318.5,13196.7,46340.1,12709.800000000001,18906.3,3104.1,7214.400000000001,9130.5,2036.7,3332.7000000000003,4573.8,534.6,316.8,16187.4,89845.2,3608.1,16586.100000000002,527.4,104.4,2634.3,2082.6
,,,,,,,456.0,14,1995.3,13176.9,19034.100000000002,7814.7,838.8000000000001,1022.4,10580.4,13330.800000000001,47407.5,12924.9,19163.7,3146.4,7314.3,9255.6,2064.6,3377.7000000000003,4651.2,544.5,322.2,16461.9,93728.7,3697.2000000000003,16998.3,540.9,107.10000000000001,2672.1,2112.3
,,,,,,,24.0,15,2006.1000000000001,13357.800000000001,19201.5,7990.2,857.7,1042.2,10793.7,13423.5,48457.8,12984.300000000001,19298.7,3168.0,7446.6,9423.0,2102.4,3438.9,4695.3,549.0,325.8,16617.600000000002,96912.0,3763.8,17301.600000000002,549.9,108.9,2706.3,2140.2000000000003
,,,,,,,600.0,16,2003.4,13669.2,19466.100000000002,8092.8,867.6,1050.3,10863.9,13609.800000000001,49372.200000000004,12985.2,19528.2,3206.7000000000003,7470.900000000001,9453.6,2108.7000000000003,3450.6,4703.400000000001,549.9,326.7,16644.600000000002,99451.8,3780.0,17377.2,552.6,108.9,2711.7000000000003,2143.8
,,,,,,,576.0,17,1943.1000000000001,13767.300000000001,19642.5,8136.0,873.0,1030.5,10638.9,13664.7,49820.4,12652.2,19523.7,3205.8,7427.7,9397.800000000001,2097.0,3430.8,4599.900000000001,538.2,318.6,16280.1,101193.3,3728.7000000000003,17144.100000000002,545.4,108.0,2679.3,2117.7000000000003
,,,,,,,504.0,18,1899.9,13631.4,19687.5,8032.5,861.3000000000001,1008.9,10409.4,13568.4,49766.4,12407.4,19241.100000000002,3159.9,7277.400000000001,9207.0,2054.7000000000003,3360.6,4490.1,525.6,311.40000000000003,15891.300000000001,101484.0,3641.4,16738.2,533.7,105.3,2613.6,2066.4
,,,,,,,,19,1892.7,13602.6,19340.100000000002,7930.8,851.4,1008.0,10376.1,13500.9,49370.4,12492.9,18891.9,3101.4,7277.400000000001,9207.9,2054.7000000000003,3360.6,4528.8,530.1,314.1,16029.0,100190.7,3618.0,16633.8,530.1,105.3,2630.7000000000003,2079.9
,,,,,,,,20,1787.4,13707.0,18897.3,7745.400000000001,830.7,954.0,9810.0,13543.2,48988.8,11936.7,18995.4,3118.5,7068.6,8941.5,1995.3,3264.3,4310.1,504.90000000000003,298.8,15255.0,97635.6,3422.7000000000003,15735.6,500.40000000000003,99.0,2530.8,1999.8
,,,,,,,,21,1630.8,13298.4,18580.5,7349.400000000001,788.4,864.9,8891.1,13395.6,47914.200000000004,10906.2,18170.100000000002,2983.5,6548.400000000001,8283.6,1848.6000000000001,3024.9,3936.6,460.8,272.7,13934.7,95699.7,3128.4,14379.300000000001,457.2,90.0,2331.9,1844.1000000000001
,,,,,,,,22,1467.9,12313.800000000001,17102.7,6761.7,724.5,774.0,7958.7,12618.0,44896.5,9837.9,16839.0,2764.8,5940.900000000001,7514.1,1676.7,2744.1,3544.2000000000003,414.90000000000003,245.70000000000002,12543.300000000001,91036.8,2802.6,12886.2,409.5,81.0,2108.7000000000003,1667.7
,,,,,,,,23,1323.0,11190.6,15271.2,6190.2,664.2,703.8000000000001,7231.5,11720.7,41218.200000000004,8909.1,15367.5,2523.6,5479.2,6931.8,1547.1000000000001,2530.8,3264.3,381.6,226.8,11552.4,83769.3,2543.4,11691.9,372.6,73.8,1959.3,1548.9
,,,,,,,,24,1220.4,10366.2,13466.7,5740.2,615.6,650.7,6691.5,11167.2,38159.1,8196.300000000001,14033.7,2304.0,5106.6,6462.0,1441.8,2358.9,3065.4,359.1,212.4,10847.7,75626.1,2328.3,10707.300000000001,341.1,67.5,1846.8,1459.8
,,,,,,,,25,1140.3,9712.800000000001,12093.300000000001,5368.5,576.9,604.8000000000001,6237.900000000001,10518.300000000001,35569.8,7670.7,12966.300000000001,2128.5,4846.5,6132.6,1368.0,2238.3,2910.6,340.2,201.6,10301.4,69500.7,2196.9,10102.5,321.3,63.0,1764.9,1395.9
,,,,,,,,26,1090.8,9261.0,11203.2,5080.5,545.4,583.2,6024.6,10033.2,33517.8,7315.2,12229.2,2007.9,4643.1,5876.1,1310.4,2143.8,2825.1,330.3,196.20000000000002,9996.300000000001,64785.6,2101.5,9659.7,307.8,61.2,1710.9,1352.7
,,,,,,,,27,1075.5,8923.5,10601.1,4922.1,529.2,578.7,5980.5,9694.800000000001,32310.9,7195.5,11803.5,1938.6000000000001,4605.3,5829.3,1299.6000000000001,2127.6,2821.5,330.3,196.20000000000002,9983.7,61802.1,2079.9,9564.300000000001,304.2,60.300000000000004,1710.0,1352.7
,,,,,,,,28,1111.5,8890.2,10287.0,4925.7,529.2,603.9,6260.400000000001,9590.4,31618.8,7420.5,11648.7,1912.5,4796.1,6070.5,1353.6000000000001,2214.9,2962.8,347.40000000000003,205.20000000000002,10485.0,59907.6,2151.9,9895.5,315.0,62.1,1791.9,1415.7
,,,,,,,,29,1173.6000000000001,9279.0,10353.6,5131.8,550.8000000000001,657.0,6820.2,9933.300000000001,32381.100000000002,7809.3,12018.6,1972.8,5193.0,6573.6,1465.2,2397.6,3201.3,374.40000000000003,221.4,11327.4,59370.3,2325.6,10692.0,341.1,67.5,1945.8,1538.1000000000001
,,,,,,,,30,1275.3,10077.300000000001,11104.2,5416.2,581.4,698.4,7248.6,10655.1,34407.9,8482.5,12874.5,2114.1,5444.1,6891.3,1537.2,2513.7000000000003,3404.7000000000003,398.7,235.8,12050.1,61166.700000000004,2461.5,11320.2,360.0,71.10000000000001,2043.0,1615.5
,,,,,,,,31,1403.1000000000001,10834.2,12561.300000000001,5724.900000000001,615.6,746.1,7746.3,11154.6,36414.9,9329.4,14283.9,2344.5,5750.1,7277.400000000001,1622.7,2655.9,3620.7000000000003,423.0,251.1,12814.2,66424.5,2641.5,12141.9,386.1,76.5,2136.6,1689.3
,,,,,,,,32,1539.9,11696.4,14346.0,6072.3,652.5,811.8000000000001,8415.0,11895.300000000001,38893.5,10210.5,15783.300000000001,2591.1,6097.5,7717.5,1721.7,2816.1,3852.9,450.90000000000003,267.3,13637.7,70604.1,2867.4,13183.2,420.3,82.8,2253.6,1781.1000000000001
,,,,,,,,33,1678.5,12590.1,15917.4,6529.5,702.0,882.0,9124.2,12780.9,41800.5,11124.0,17136.0,2813.4,6538.5,8275.5,1845.0,3019.5,4122.900000000001,482.40000000000003,285.3,14592.6,74748.6,3147.3,14474.7,460.8,90.9,2408.4,1903.5
,,,,,,,,34,1781.1000000000001,13581.0,16938.0,6966.900000000001,747.9,920.7,9511.2,13366.800000000001,44522.1,11762.1,17908.2,2940.3,6890.400000000001,8720.1,1945.8,3182.4,4312.8,504.90000000000003,298.8,15265.800000000001,79263.0,3312.0,15227.1,484.2,96.3,2525.4,1997.1000000000001
,,,,,,,,35,1847.7,14446.800000000001,17565.3,7354.8,789.3000000000001,944.1,9772.2,13826.7,46929.6,12114.0,18432.9,3025.8,7205.400000000001,9117.0,2034.0,3328.2000000000003,4430.7,518.4,307.8,15682.5,83927.7,3445.2000000000003,15839.1,504.0,99.0,2610.9,2063.7000000000003
,,,,,,,,36,1892.7,15254.1,18105.3,7733.7,830.7,963.0,9963.9,14211.0,48929.4,12362.4,18694.8,3069.0,7461.900000000001,9441.0,2106.0,3446.1,4539.6,531.9,314.1,16069.5,88276.5,3533.4,16247.7,517.5,102.60000000000001,2691.9,2128.5
,,,,,,,,37,1932.3,15922.800000000001,18483.3,8068.5,865.8000000000001,977.4,10115.1,14768.1,50631.3,12592.800000000001,18950.4,3111.3,7696.8,9738.0,2172.6,3555.0,4626.0,540.9,320.40000000000003,16371.0,92195.1,3631.5,16695.0,531.0,105.3,2761.2000000000003,2183.4
,,,,,,,,38,1956.6000000000001,16491.600000000002,18936.9,8283.6,888.3000000000001,998.1,10332.0,15201.9,52245.0,12748.5,19206.0,3153.6,7820.1,9893.7,2206.8,3611.7000000000003,4680.900000000001,547.2,324.90000000000003,16569.0,95898.6,3703.5,17028.0,542.7,108.0,2791.8,2205.9
,,,,,,,,39,1955.7,16861.5,19107.0,8433.0,905.4,1008.0,10432.800000000001,15561.9,53275.5,12726.9,19278.0,3165.3,7938.0,10042.2,2241.0,3665.7000000000003,4713.3,551.7,326.7,16683.3,98527.5,3738.6,17190.0,547.2,108.0,2826.9,2234.7000000000003
,,,,,,,,40,1944.0,17084.7,19287.9,8489.7,910.8000000000001,1021.5,10554.300000000001,15871.5,54045.9,12672.9,19475.100000000002,3197.7000000000003,7989.3,10107.0,2255.4,3690.0,4717.8,551.7,326.7,16699.5,100944.0,3764.7000000000003,17310.600000000002,551.7,108.9,2834.1,2240.1
,,,,,,,,41,1892.7,17146.8,19462.5,8453.7,906.3000000000001,1001.7,10343.7,15957.9,54297.9,12370.5,19371.600000000002,3180.6,7953.3,10061.1,2245.5,3673.8,4623.3,540.9,320.40000000000003,16363.800000000001,102263.40000000001,3699.0,17009.100000000002,540.9,107.10000000000001,2801.7000000000003,2214.0
,,,,,,,,42,1833.3,16814.7,19407.600000000002,8348.4,896.4,982.8000000000001,10125.0,15971.4,54009.0,12055.5,19081.8,3132.9,7793.1,9857.7,2200.5,3599.1,4522.5,529.2,314.1,16005.6,101917.8,3624.3,16661.7,530.1,105.3,2746.8,2170.8
,,,,,,,,43,1828.8,16557.3,19117.8,8267.4,887.4,996.3000000000001,10243.800000000001,15800.4,53272.8,12162.6,18819.0,3089.7000000000003,7817.400000000001,9888.300000000001,2206.8,3609.9,4572.0,534.6,316.8,16180.2,100309.5,3613.5,16615.8,528.3000000000001,104.4,2768.4,2188.8
,,,,,,,,44,1726.2,16509.600000000002,18770.4,8130.6,872.1,949.5,9765.9,15731.1,52943.4,11564.1,18912.600000000002,3105.0,7624.8,9643.5,2152.8,3521.7000000000003,4359.6,510.3,301.5,15428.7,97765.2,3430.8,15772.5,501.3,99.0,2673.9,2114.1
,,,,,,,,45,1576.8,15824.7,18432.0,7667.1,822.6,861.3000000000001,8851.5,15406.2,51520.5,10608.300000000001,18174.600000000002,2984.4,7005.6,8858.7,1977.3,3234.6,3978.9,465.3,276.3,14083.2,95942.7,3099.6,14254.2,453.6,89.10000000000001,2448.9,1935.9
,,,,,,,,46,1409.4,14528.7,16970.4,7069.5,758.7,775.8000000000001,7972.2,14233.5,48041.1,9507.6,16828.2,2763.0,6318.0,7991.1,1783.8,2918.7000000000003,3595.5,420.3,249.3,12727.800000000001,91618.2,2797.2000000000003,12860.1,408.6,81.0,2218.5,1753.2
,,,,,,,,47,1274.4,13192.2,15210.9,6514.2,699.3000000000001,708.3000000000001,7281.0,13113.9,43981.200000000004,8622.9,15316.2,2514.6,5809.5,7348.5,1639.8,2683.8,3308.4,387.0,229.5,11708.1,83803.5,2556.9,11759.4,374.40000000000003,73.8,2052.9,1623.6000000000001
,,,,,,,,48,1174.5,12010.5,13424.4,6020.1,646.2,653.4,6717.6,12407.4,40518.0,7943.400000000001,13988.7,2296.8,5432.400000000001,6872.400000000001,1533.6000000000001,2508.3,3098.7000000000003,362.7,214.20000000000002,10967.4,75960.90000000001,2356.2000000000003,10831.5,343.8,68.4,1934.1000000000001,1529.1000000000001
,,,,,,,,49,1095.3,11190.6,11963.7,5635.8,604.8000000000001,613.8000000000001,6335.1,11685.6,37784.700000000004,7394.400000000001,12905.1,2118.6,5145.3,6509.7,1452.6000000000001,2376.9,2951.1,345.6,204.3,10441.800000000001,69463.8,2212.2000000000003,10170.0,324.0,63.9,1846.8,1460.7
,,,,,,,,50,1050.3,10523.7,11125.800000000001,5359.5,575.1,586.8000000000001,6055.2,11061.9,35544.6,7087.5,12223.800000000001,2007.0,4931.1,6239.7,1392.3,2277.0,2854.8,333.90000000000003,198.0,10103.4,64929.6,2119.5,9747.0,310.5,61.2,1788.3,1414.8
,,,,,,,,51,1036.8,10088.1,10550.7,5193.0,557.1,577.8000000000001,5970.6,10674.9,34108.200000000004,6974.1,11820.6,1940.4,4876.2,6170.400000000001,1376.1000000000001,2252.7000000000003,2849.4,333.90000000000003,197.1,10083.6,61798.5,2104.2000000000003,9672.300000000001,307.8,61.2,1786.5,1412.1000000000001
,,,,,,,,52,1069.2,9947.7,10314.0,5179.5,556.2,605.7,6273.0,10500.300000000001,33517.8,7170.3,11689.2,1918.8,4997.7,6326.1,1411.2,2308.5,2976.3,348.3,206.1,10532.7,59684.4,2179.8,10024.2,319.5,63.0,1849.5,1462.5
,,,,,,,,53,1143.0,10295.1,10359.0,5386.5,578.7,666.0,6913.8,10823.4,34097.4,7635.6,12026.7,1974.6000000000001,5439.6,6885.900000000001,1536.3,2511.9,3249.9,379.8,225.0,11500.2,59079.6,2356.2000000000003,10836.0,345.6,68.4,2022.3,1599.3
,,,,,,,,54,1230.3,10963.800000000001,11119.5,5647.5,606.6,703.8000000000001,7301.7,11379.6,35975.700000000004,8200.800000000001,12835.800000000001,2106.9,5652.0,7155.0,1595.7,2610.9,3431.7000000000003,401.40000000000003,237.6,12145.5,61138.8,2478.6,11395.800000000001,362.7,71.10000000000001,2110.5,1668.6000000000001
,,,,,,,,55,1361.7,11729.7,12731.4,5934.6,637.2,750.6,7792.2,12012.300000000001,38154.6,9072.0,14230.800000000001,2336.4,5949.900000000001,7530.3,1679.4,2748.6,3658.5,428.40000000000003,252.9,12945.6,66424.5,2645.1,12162.6,387.0,76.5,2206.8,1745.1000000000001
,,,,,,,,56,1495.8,12651.300000000001,14361.300000000001,6308.1,676.8000000000001,809.1,8374.5,12929.4,40733.1,9947.7,15848.1,2601.9,6363.900000000001,8053.2,1796.4,2938.5,3881.7000000000003,453.6,269.1,13735.800000000001,70734.6,2855.7000000000003,13130.1,417.6,82.8,2331.0,1842.3
,,,,,,,,57,1626.3,13674.6,15889.5,6767.1,727.2,865.8000000000001,8942.4,13863.6,43530.3,10809.0,17190.0,2822.4,6881.400000000001,8707.5,1942.2,3177.9,4131.0,483.3,286.2,14620.5,74572.2,3074.4,14136.300000000001,449.1,89.10000000000001,2493.9,1971.0
,,,,,,,,58,1734.3,14616.9,16955.100000000002,7200.0,774.0,909.0,9381.6,14472.0,46233.9,11481.300000000001,18124.2,2975.4,7254.900000000001,9179.1,2048.4,3351.6,4338.0,507.6,300.6,15354.0,79242.3,3227.4,14836.5,472.5,93.60000000000001,2618.1,2070.9
,,,,,,,,59,1815.3,15237.0,17787.600000000002,7565.400000000001,812.7,937.8000000000001,9692.1,14922.9,48339.0,11935.800000000001,18647.100000000002,3061.8,7610.400000000001,9628.2,2148.3,3515.4,4486.5,524.7,310.5,15876.9,84240.90000000001,3341.7000000000003,15363.0,488.7,97.2,2718.0,2148.3
,,,,,,,,60,1882.8,15667.2,18417.600000000002,7897.5,847.8000000000001,966.6,9994.5,15359.4,50028.3,12326.4,19176.3,3148.2000000000003,7900.2,9994.5,2230.2000000000003,3649.5,4626.0,540.9,320.40000000000003,16372.800000000001,89360.1,3457.8,15899.4,505.8,99.9,2808.0,2220.3
,,,,,,,,61,1945.8,15953.4,19012.5,8147.7,874.8000000000001,991.8000000000001,10260.0,15762.6,51370.200000000004,12706.2,19640.7,3224.7000000000003,8109.0,10257.300000000001,2289.6,3744.9,4743.0,555.3000000000001,328.5,16785.9,94047.3,3583.8,16479.9,523.8000000000001,103.5,2877.3,2274.3
,,,,,,,,62,1986.3,16073.1,19539.9,8316.9,892.8000000000001,1012.5,10480.5,16060.5,52418.700000000004,12973.5,19978.2,3280.5,8195.4,10367.1,2313.0,3784.5,4824.0,564.3000000000001,333.90000000000003,17073.0,97884.0,3672.0,16881.3,538.2,106.2,2910.6,2301.3
,,,,,,,,63,2010.6000000000001,16038.9,19841.4,8451.0,906.3000000000001,1030.5,10654.2,16219.800000000001,52845.3,13094.1,20180.7,3312.9,8250.300000000001,10436.4,2329.2000000000003,3810.6,4883.400000000001,571.5,338.40000000000003,17283.600000000002,100136.7,3724.2000000000003,17118.9,544.5,108.0,2937.6,2322.0
,,,,,,,,64,2001.6000000000001,15853.5,20293.2,8503.2,913.5,1035.9,10701.9,16344.0,52756.200000000004,13093.2,20433.600000000002,3354.3,8266.5,10457.1,2332.8,3817.8,4879.8,570.6,338.40000000000003,17269.2,101332.8,3726.0,17127.0,544.5,108.0,2936.7000000000003,2322.0
,,,,,,,,65,1941.3,15424.2,20493.0,8436.6,905.4,1017.0,10492.2,16149.6,52381.8,12789.0,20407.5,3350.7000000000003,8172.0,10338.300000000001,2307.6,3774.6,4777.2,558.9,331.2,16908.3,101410.2,3641.4,16739.100000000002,533.7,105.3,2891.7000000000003,2285.1
,,,,,,,,66,1878.3,14927.4,20472.3,8235.0,883.8000000000001,995.4,10251.9,15913.800000000001,51573.6,12450.6,20028.600000000002,3288.6,7957.8,10066.5,2246.4,3675.6,4664.7,546.3000000000001,323.1,16509.600000000002,100492.2,3554.1,16344.0,519.3000000000001,102.60000000000001,2821.5,2231.1
,,,,,,,,67,1870.2,14704.2,20038.5,8121.6,872.1,999.9,10276.2,15570.9,50741.1,12493.800000000001,19566.9,3212.1,8000.1,10120.5,2259.0,3695.4,4694.400000000001,549.0,325.8,16614.9,98522.1,3535.2000000000003,16254.0,517.5,102.60000000000001,2839.5,2244.6
,,,,,,,,68,1750.5,14510.7,19708.2,7888.5,847.8000000000001,952.2,9788.4,15335.1,50189.4,11816.1,19701.9,3234.6,7744.5,9795.6,2186.1,3576.6,4468.5,522.9,309.6,15814.800000000001,96208.2,3342.6,15367.5,488.7,97.2,2733.3,2160.0
,,,,,,,,69,1598.4,13874.4,19298.7,7432.2,797.4,865.8000000000001,8900.1,14891.4,48947.4,10827.9,18909.0,3105.0,7124.400000000001,9010.800000000001,2010.6000000000001,3290.4,4072.5,476.1,282.6,14414.4,94334.40000000001,3033.0,13941.9,443.7,88.2,2497.5,1973.7
,,,,,,,,70,1434.6000000000001,12725.1,17812.8,6855.3,735.3000000000001,780.3000000000001,8021.7,13906.800000000001,45776.700000000004,9751.5,17473.5,2869.2000000000003,6484.5,8201.7,1830.6000000000001,2994.3,3688.2000000000003,432.0,255.6,13052.7,89652.6,2729.7000000000003,12551.4,399.6,79.2,2272.5,1796.4
,,,,,,,,71,1300.5,11604.6,15908.4,6313.5,676.8000000000001,714.6,7342.2,12897.0,42129.0,8855.1,15941.7,2618.1,5980.5,7565.400000000001,1688.4,2762.1,3401.1,397.8,235.8,12035.7,82310.40000000001,2488.5,11437.2,364.5,72.0,2109.6,1667.7
,,,,,,,,72,1199.7,10721.7,14012.1,5842.8,627.3000000000001,658.8000000000001,6777.900000000001,12138.300000000001,38987.1,8157.6,14647.5,2404.8,5607.900000000001,7093.8,1583.1000000000001,2590.2000000000003,3181.5,372.6,220.5,11261.7,74908.8,2293.2000000000003,10546.2,334.8,66.60000000000001,1988.1000000000001,1572.3
,,,,,,,,73,1120.5,10068.300000000001,12493.800000000001,5454.0,585.9,616.5,6355.8,11316.6,36424.8,7582.5,13474.800000000001,2212.2000000000003,5273.1,6670.8,1488.6000000000001,2435.4,3018.6,352.8,208.8,10683.0,68297.40000000001,2140.2000000000003,9838.800000000001,313.2,61.2,1890.9,1494.9
,,,,,,,,74,1078.2,9514.800000000001,11591.1,5189.400000000001,557.1,590.4,6089.400000000001,10777.5,34461.9,7259.400000000001,12765.6,2096.1,5096.7,6448.5,1439.1000000000001,2353.5,2916.9,341.1,201.6,10323.0,63866.700000000004,2067.3,9508.5,302.40000000000003,60.300000000000004,1836.9,1451.7
,,,,,,,,75,1065.6000000000001,9180.9,11031.300000000001,5055.3,542.7,585.9,6051.6,10459.800000000001,33178.5,7135.2,12323.7,2023.2,5027.400000000001,6362.1,1419.3,2322.9,2907.9,340.2,201.6,10291.5,61060.5,2053.8,9441.0,299.7,59.4,1827.0,1444.5
,,,,,,,,76,1097.1000000000001,9148.5,10692.9,5068.8,544.5,612.9,6346.8,10335.6,32808.6,7331.400000000001,12103.2,1987.2,5171.400000000001,6544.8,1459.8,2387.7000000000003,3024.0,353.7,209.70000000000002,10701.0,59261.4,2133.9,9808.2,312.3,61.2,1890.9,1494.9
,,,,,,,,77,1171.8,9474.300000000001,10664.1,5311.8,569.7,670.5,6954.3,10590.300000000001,33453.0,7797.6,12404.7,2036.7,5595.3,7081.2,1579.5,2583.9,3295.8,386.1,228.6,11664.9,58949.1,2299.5,10568.7,336.6,66.60000000000001,2060.1,1629.0
,,,,,,,,78,1255.5,10156.5,11448.9,5633.1,604.8000000000001,703.8000000000001,7301.7,11251.800000000001,35422.200000000004,8341.2,13218.300000000001,2170.8,5891.400000000001,7455.6,1663.2,2720.7000000000003,3468.6,405.0,240.3,12276.0,61236.0,2422.8,11133.9,354.6,70.2,2161.8,1709.1000000000001
,,,,,,,,79,1388.7,10829.7,13103.1,5911.2,634.5,754.2,7828.2,11795.4,37452.6,9241.2,14719.5,2416.5,6111.900000000001,7734.6,1725.3,2822.4,3699.9,432.90000000000003,256.5,13095.9,66542.40000000001,2594.7000000000003,11930.4,378.90000000000003,74.7,2245.5,1774.8
,,,,,,,,80,1528.2,11489.4,14903.1,6146.1,660.6,819.0,8477.1,12327.300000000001,39378.6,10156.5,16131.6,2647.8,6325.2,8006.400000000001,1785.6000000000001,2921.4,3964.5,463.5,274.5,14031.0,70628.40000000001,2799.9,12873.6,409.5,81.0,2352.6,1860.3
,,,,,,,,81,1685.7,12072.6,16430.4,6423.3,690.3000000000001,887.4,9166.5,12833.1,41225.4,11172.6,17478.0,2870.1,6624.0,8384.4,1870.2,3059.1,4222.8,494.1,292.5,14943.6,74277.90000000001,3016.8,13873.5,441.90000000000003,87.3,2466.0,1949.4
,,,,,,,,82,1804.5,12573.0,17610.3,6651.0,714.6,929.7,9595.800000000001,13233.6,42799.5,11900.7,18263.7,2997.9,6759.0,8557.2,1908.0,3121.2000000000003,4423.5,517.5,306.90000000000003,15655.5,78188.40000000001,3168.9,14571.0,464.40000000000003,91.8,2544.3,2012.4
