Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27
,,,,,,,456.0,11,2280.3,18396.4,25573.9,9078.300000000001,905.3000000000001,1284.8000000000002,13039.400000000001,18957.4,61003.8,15540.800000000001,24376.000000000004,4073.3,8761.5,10672.2,2361.7000000000003,3965.5000000000005,5771.700000000001,643.5,388.3,18850.7,112935.90000000001,3918.2000000000003,20285.100000000002,600.6,129.8,3400.1000000000004,2370.5
,,,,,,,504.0,12,2271.5,18150.0,25441.9,9062.900000000001,903.1,1277.1000000000001,12981.1,18535.0,60364.700000000004,15536.400000000001,24010.800000000003,4010.6000000000004,8622.900000000001,10505.0,2323.2000000000003,3902.8,5740.900000000001,640.2,387.20000000000005,18748.4,112604.8,3898.4,20182.800000000003,597.3000000000001,128.70000000000002,3363.8,2346.3
,,,,,,,648.0,13,2312.2000000000003,18047.7,25672.9,9122.300000000001,909.7,1292.5,13145.000000000002,18421.7,59856.50000000001,15789.400000000001,24208.800000000003,4044.7000000000003,8636.1,10519.300000000001,2326.5,3908.3,5775.000000000001,644.6,388.3,18858.4,114109.6,3949.0000000000005,20446.800000000003,605.0,129.8,3360.5000000000005,2343.0
,,,,,,,432.0,14,2360.6000000000004,18001.5,26358.2,9183.900000000001,915.2,1321.1000000000001,13464.000000000002,18461.300000000003,60028.100000000006,16176.600000000002,24432.100000000002,4081.0000000000005,8705.400000000001,10602.900000000001,2346.3,3940.2000000000003,5846.500000000001,652.3000000000001,393.8,19091.600000000002,116677.00000000001,4039.2000000000003,20906.600000000002,618.2,133.10000000000002,3368.2000000000003,2347.4
,,,,,,,552.0,15,2381.5,18089.5,26340.600000000002,9214.7,918.5000000000001,1335.4,13586.1,18249.0,60236.00000000001,16284.400000000001,24330.9,4064.5000000000005,8680.1,10572.1,2338.6000000000004,3929.2000000000003,5860.8,654.5,394.90000000000003,19141.100000000002,118890.20000000001,4090.9000000000005,21179.4,625.9000000000001,135.3,3358.3,2341.9
,,,,,,,816.0,16,2423.3,17856.300000000003,27099.600000000002,9365.400000000001,932.8000000000001,1372.8000000000002,13937.000000000002,18631.800000000003,60256.9,16645.2,25030.500000000004,4182.200000000001,8862.7,10794.300000000001,2388.1000000000004,4011.7000000000003,5946.6,663.3000000000001,400.40000000000003,19422.7,122762.20000000001,4183.3,21657.9,641.3000000000001,138.60000000000002,3403.4,2372.7000000000003
,,,,,,,408.0,17,2462.9,17774.9,27714.500000000004,9508.400000000001,947.1,1404.7,14248.300000000001,19191.7,61250.200000000004,16875.100000000002,25736.7,4299.900000000001,9078.300000000001,11052.800000000001,2446.4,4108.5,6002.700000000001,669.9000000000001,404.8,19602.0,127372.30000000002,4258.1,22046.2,652.3000000000001,139.70000000000002,3433.1000000000004,2393.6000000000004
,,,,,,,432.0,18,2580.6000000000004,17838.7,28829.9,9444.6,941.6,1457.5000000000002,14745.500000000002,19897.9,62276.50000000001,17552.7,26802.600000000002,4478.1,9423.7,11470.800000000001,2538.8,4264.700000000001,6191.900000000001,690.8000000000001,418.00000000000006,20224.600000000002,128372.20000000001,4347.200000000001,22506.0,665.5,143.0,3512.3,2448.6000000000004
,,,,,,,,19,2751.1000000000004,18734.100000000002,29793.500000000004,9782.300000000001,974.6,1549.9,15626.6,20958.300000000003,64583.200000000004,18538.300000000003,28019.2,4681.6,9993.5,12166.000000000002,2692.8,4523.200000000001,6587.900000000001,734.8000000000001,443.3,21516.0,132860.2,4606.8,23852.4,706.2,152.9,3713.6000000000004,2587.2000000000003
,,,,,,,,20,2642.2000000000003,19529.4,30087.2,9902.2,986.7,1510.3000000000002,15202.000000000002,21342.2,66665.5,18022.4,28714.4,4797.1,10000.1,12171.500000000002,2693.9,4526.5,6432.8,718.3000000000001,433.40000000000003,21010.0,133391.5,4484.700000000001,23216.600000000002,687.5,148.5,3672.9,2559.7000000000003
,,,,,,,,21,2409.0,19308.300000000003,29337.000000000004,9566.7,952.6,1383.8000000000002,13919.400000000001,20739.4,66622.6,16542.9,26989.600000000002,4508.900000000001,9313.7,11335.500000000002,2509.1000000000004,4215.200000000001,5910.3,660.0,397.1,19300.600000000002,131198.1,4093.1000000000004,21184.9,628.1,135.3,3403.4,2372.7000000000003
,,,,,,,,22,2153.8,18132.4,26895.000000000004,8922.1,888.8000000000001,1248.5,12542.2,19274.2,62888.100000000006,14864.300000000001,24657.600000000002,4119.5,8479.900000000001,10321.300000000001,2285.8,3837.9,5344.900000000001,596.2,359.70000000000005,17455.9,125221.8,3674.0000000000005,19024.5,564.3000000000001,122.10000000000001,3106.4,2165.9
,,,,,,,,23,1962.4,16935.600000000002,24222.000000000004,8259.900000000001,822.8000000000001,1144.0,11477.400000000001,18132.4,58925.9,13663.1,22361.9,3735.6000000000004,7857.3,9563.400000000001,2117.5,3556.3,4970.900000000001,554.4000000000001,335.5,16237.100000000002,114716.8,3331.9,17251.300000000003,510.40000000000003,110.00000000000001,2911.7000000000003,2029.5000000000002
,,,,,,,,24,1785.3000000000002,15808.100000000002,21343.300000000003,7607.6,757.9000000000001,1045.0,10496.2,16687.0,54778.9,12448.7,20171.800000000003,3370.4,7214.900000000001,8783.5,1944.8000000000002,3265.9,4626.6,517.0,311.3,15107.400000000001,102834.6,3049.2000000000003,15785.000000000002,467.50000000000006,101.2,2724.7000000000003,1898.6000000000001
,,,,,,,,25,1601.6000000000001,14690.500000000002,18616.4,7220.400000000001,719.4000000000001,949.3000000000001,9549.1,15397.800000000001,50795.8,11275.000000000002,18371.100000000002,3069.0000000000005,6651.700000000001,8100.400000000001,1793.0000000000002,3010.7000000000003,4288.900000000001,478.50000000000006,289.3,14007.400000000001,92485.8,2781.9,14401.2,426.8,91.30000000000001,2548.7000000000003,1777.6000000000001
,,,,,,,,26,1490.5000000000002,13889.7,17064.300000000003,6835.400000000001,682.0,888.8000000000001,8949.6,14445.2,47672.9,10560.0,17157.800000000003,2866.6000000000004,6334.900000000001,7715.400000000001,1707.2,2867.7000000000003,4103.0,457.6,276.1,13396.900000000001,84453.6,2615.8,13539.900000000001,400.40000000000003,86.9,2465.1000000000004,1719.3000000000002
,,,,,,,,27,1442.1000000000001,13307.800000000001,15943.400000000001,6591.200000000001,656.7,854.7,8644.900000000001,13797.300000000001,45422.3,10242.1,16348.2,2731.3,6210.6,7564.700000000001,1673.1000000000001,2810.5,4029.3,449.90000000000003,271.70000000000005,13156.000000000002,79205.5,2532.2000000000003,13108.7,387.20000000000005,83.60000000000001,2433.2000000000003,1696.2
,,,,,,,,28,1460.8000000000002,13224.2,15298.800000000001,6570.3,655.6,874.5000000000001,8879.2,13711.500000000002,44499.4,10346.6,15951.100000000002,2665.3,6366.8,7757.200000000001,1716.0000000000002,2882.0000000000005,4173.400000000001,465.3,281.6,13630.1,75939.6,2594.9,13434.300000000001,398.20000000000005,85.80000000000001,2524.5,1760.0000000000002
,,,,,,,,29,1562.0000000000002,13564.1,15173.400000000001,6832.1,682.0,946.0000000000001,9642.6,14100.900000000001,45112.100000000006,10929.6,16197.500000000002,2706.0,6894.8,8401.800000000001,1857.9,3120.7000000000003,4543.0,507.1,305.8,14836.800000000001,74978.20000000001,2830.3,14653.1,433.40000000000003,93.50000000000001,2750.0,1917.3000000000002
,,,,,,,,30,1691.8000000000002,14318.7,16412.0,7219.3,719.4000000000001,1001.0000000000001,10221.2,15526.500000000002,47201.00000000001,11806.300000000001,18029.0,3011.8,7363.400000000001,8970.5,1984.4,3333.0000000000005,4885.1,544.5,328.90000000000003,15952.2,78566.40000000001,3000.8,15533.1,459.8,99.00000000000001,2900.7000000000003,2021.8000000000002
,,,,,,,,31,1863.4,15021.6,19226.9,7657.1,763.4000000000001,1078.0,11014.300000000001,16721.100000000002,49915.8,13020.7,20612.9,3444.1000000000004,7850.700000000001,9561.2,2116.4,3554.1000000000004,5154.6,575.3000000000001,346.5,16834.4,87710.70000000001,3182.3,16469.2,488.40000000000003,105.60000000000001,3016.2000000000003,2103.2000000000003
,,,,,,,,32,2124.1000000000004,16258.000000000002,22968.000000000004,8255.5,822.8000000000001,1193.5,12156.1,18246.800000000003,54233.3,14792.800000000001,23216.600000000002,3878.6000000000004,8410.6,10239.900000000001,2267.1000000000004,3806.0000000000005,5541.8,618.2,372.90000000000003,18099.4,98678.8,3503.5000000000005,18135.7,536.8000000000001,115.50000000000001,3180.1000000000004,2216.5
,,,,,,,,33,2354.0,17241.4,25683.9,8878.1,884.4000000000001,1314.5,13322.1,19694.4,58099.8,16199.7,25367.100000000002,4238.3,9012.300000000001,10971.400000000001,2428.8,4078.8,5946.6,663.3000000000001,400.40000000000003,19421.600000000002,109918.6,3879.7000000000003,20087.100000000002,595.1,127.60000000000001,3394.6000000000004,2366.1000000000004
,,,,,,,,34,2392.5,18132.4,26018.300000000003,9200.400000000001,916.3000000000001,1339.8000000000002,13594.900000000001,19789.0,60965.3,16371.300000000001,25718.000000000004,4296.6,9067.300000000001,11039.6,2443.1000000000004,4103.0,5971.900000000001,666.6,402.6,19504.100000000002,114450.6,3998.5000000000005,20697.600000000002,611.6,132.0,3439.7000000000003,2398.0
,,,,,,,,35,2366.1000000000004,18168.7,25443.000000000004,9158.6,911.9000000000001,1321.1000000000001,13449.7,19010.2,60867.4,16078.7,24979.9,4173.400000000001,8781.300000000001,10694.2,2366.1000000000004,3974.3,5849.8,652.3000000000001,393.8,19102.600000000002,114425.3,3989.7000000000003,20654.7,610.5,132.0,3380.3,2357.3
,,,,,,,,36,2338.6000000000004,17939.9,24849.000000000004,9194.900000000001,916.3000000000001,1309.0,13345.2,18389.800000000003,59962.100000000006,15844.400000000001,24288.000000000004,4057.9000000000005,8618.5,10497.300000000001,2322.1000000000004,3900.6000000000004,5753.000000000001,641.3000000000001,387.20000000000005,18790.2,114413.20000000001,3978.7000000000003,20594.2,609.4000000000001,130.9,3342.9,2330.9
,,,,,,,,37,2356.2000000000003,17809.0,24713.7,9301.6,927.3000000000001,1314.5,13403.500000000002,18095.0,59508.9,15791.600000000002,24196.7,4042.5000000000005,8584.400000000001,10455.5,2313.3,3885.2000000000003,5737.6,640.2,387.20000000000005,18738.5,115855.3,4054.6000000000004,20991.300000000003,621.5,134.20000000000002,3345.1000000000004,2332.0
,,,,,,,,38,2378.2000000000003,17774.9,25016.2,9442.400000000001,941.6,1340.9,13674.1,18132.4,59793.8,15920.300000000001,24316.600000000002,4062.3,8668.0,10558.900000000001,2336.4,3923.7000000000003,5767.3,643.5,388.3,18834.2,119038.70000000001,4123.900000000001,21349.9,631.4000000000001,136.4,3357.2000000000003,2339.7000000000003
,,,,,,,,39,2372.7000000000003,17799.100000000002,24931.500000000004,9541.400000000001,950.4000000000001,1345.3000000000002,13709.300000000001,17887.100000000002,60143.600000000006,15882.900000000001,24187.9,4040.3,8615.2,10492.900000000001,2321.0,3899.5000000000005,5746.400000000001,641.3000000000001,387.20000000000005,18766.0,121404.8,4196.5,21723.9,643.5,138.60000000000002,3346.2000000000003,2332.0
,,,,,,,,40,2405.7000000000003,17662.7,25523.300000000003,9744.900000000001,970.2,1380.5,14047.000000000002,18159.9,60174.4,16198.600000000002,24839.100000000002,4150.3,8798.900000000001,10717.300000000001,2370.5,3982.0000000000005,5821.200000000001,650.1,391.6,19011.300000000003,125599.1,4308.700000000001,22303.600000000002,660.0,141.9,3382.5000000000005,2358.4
,,,,,,,,41,2431.0,17750.7,26430.800000000003,9879.1,983.4000000000001,1408.0,14290.1,18782.5,61222.700000000004,16407.600000000002,25544.2,4268.0,9033.2,10998.900000000001,2433.2000000000003,4087.6000000000004,5897.1,658.9000000000001,397.1,19258.800000000003,130165.20000000001,4376.900000000001,22660.000000000004,671.0,144.10000000000002,3425.4,2388.1000000000004
,,,,,,,,42,2537.7000000000003,17876.100000000002,27828.9,9809.800000000001,977.9000000000001,1454.2,14723.500000000002,19694.4,62620.8,17098.4,26316.4,4396.700000000001,9407.2,11451.000000000002,2535.5,4257.0,6091.8,679.8000000000001,410.3,19895.7,131417.0,4455.0,23068.100000000002,682.0,147.4,3498.0000000000005,2438.7000000000003
,,,,,,,,43,2699.4,18698.9,28924.500000000004,10094.7,1005.4000000000001,1545.5000000000002,15596.900000000001,20808.7,65138.700000000004,18163.2,27379.000000000004,4574.900000000001,10026.5,12204.500000000002,2702.7000000000003,4538.6,6492.200000000001,724.9000000000001,437.8,21202.5,135722.40000000002,4682.700000000001,24237.4,718.3000000000001,154.0,3696.0000000000005,2576.2000000000003
,,,,,,,,44,2607.0,19671.300000000003,29209.4,10173.900000000001,1014.2,1510.3000000000002,15209.7,21472.0,67546.6,17619.800000000003,28189.7,4709.1,10107.900000000001,12300.2,2723.6000000000004,4574.900000000001,6358.000000000001,709.5000000000001,429.00000000000006,20763.600000000002,136097.5,4550.700000000001,23562.000000000004,697.4000000000001,150.70000000000002,3672.9,2559.7000000000003
,,,,,,,,45,2372.7000000000003,19553.600000000002,28657.2,9761.400000000001,972.4000000000001,1380.5,13908.400000000001,20886.800000000003,67346.40000000001,16093.000000000002,26679.4,4457.200000000001,9334.6,11359.7,2515.7000000000003,4225.1,5815.700000000001,649.0,391.6,18990.4,133742.40000000002,4144.8,21458.800000000003,635.8000000000001,137.5,3389.1000000000004,2362.8
,,,,,,,,46,2117.5,18426.100000000002,26583.7,9105.800000000001,906.4000000000001,1246.3000000000002,12534.500000000002,19515.100000000002,63650.40000000001,14474.900000000001,24605.9,4110.700000000001,8605.300000000001,10472.0,2318.8,3895.1000000000004,5303.1,590.7,356.40000000000003,17318.4,127635.20000000001,3714.7000000000003,19230.2,568.7,122.10000000000001,3117.4,2173.6000000000004
,,,,,,,,47,1922.8000000000002,17228.2,24076.800000000003,8409.5,838.2,1134.1000000000001,11380.6,18272.100000000002,59558.4,13258.300000000001,22338.800000000003,3732.3,7911.200000000001,9628.300000000001,2132.9,3580.5000000000005,4890.6,545.6,328.90000000000003,15972.000000000002,117012.50000000001,3371.5000000000005,17454.800000000003,517.0,111.10000000000001,2884.2000000000003,2010.8000000000002
,,,,,,,,48,1730.3000000000002,16242.600000000002,21332.300000000003,7759.400000000001,773.3000000000001,1030.7,10343.300000000001,16949.9,55677.600000000006,12060.400000000001,20280.7,3388.0000000000005,7359.000000000001,8957.300000000001,1983.3000000000002,3330.8,4549.6,507.1,305.8,14858.800000000001,104605.6,3069.0000000000005,15890.600000000002,469.70000000000005,101.2,2711.5,1889.8000000000002
,,,,,,,,49,1545.5000000000002,15224.000000000002,19246.7,7365.6,733.7,929.5000000000001,9354.400000000001,15585.900000000001,51865.00000000001,11073.7,18709.9,3126.2000000000003,6832.1,8317.1,1841.4,3092.1000000000004,4294.400000000001,478.50000000000006,289.3,14025.000000000002,94147.90000000001,2803.9,14511.2,429.00000000000006,92.4,2553.1000000000004,1779.8000000000002
,,,,,,,,50,1436.6000000000001,14575.000000000002,17732.0,6952.000000000001,693.0,865.7,8735.1,14555.2,48605.700000000004,10424.7,17472.4,2919.4,6509.8,7926.6,1754.5000000000002,2946.9,4114.0,458.70000000000005,277.20000000000005,13432.1,85892.40000000001,2623.5,13580.6,401.50000000000006,86.9,2465.1000000000004,1719.3000000000002
,,,,,,,,51,1377.2,13941.400000000001,16787.100000000002,6692.400000000001,666.6,834.9000000000001,8435.900000000001,13960.1,46333.100000000006,10074.900000000001,16657.300000000003,2783.0,6363.500000000001,7749.500000000001,1714.9,2880.9,4068.9000000000005,453.20000000000005,273.90000000000003,13286.900000000001,80623.40000000001,2541.0,13152.7,389.40000000000003,83.60000000000001,2442.0,1703.9
,,,,,,,,52,1410.2,13803.900000000001,16200.800000000001,6658.3,664.4000000000001,860.2,8727.400000000001,13765.400000000001,45468.50000000001,10380.7,16401.0,2740.1000000000004,6512.000000000001,7933.200000000001,1754.5000000000002,2948.0000000000005,4243.8,474.1,286.0,13857.800000000001,76853.70000000001,2594.9,13438.7,398.20000000000005,85.80000000000001,2531.1000000000004,1764.4
,,,,,,,,53,1508.1000000000001,14176.800000000001,16446.100000000002,6875.000000000001,686.4000000000001,921.8000000000001,9388.5,14180.1,45985.50000000001,11089.1,16967.5,2834.7000000000003,7034.500000000001,8570.1,1895.3000000000002,3183.4,4647.5,519.2,313.5,15175.6,75662.40000000001,2803.9,14517.800000000001,429.00000000000006,92.4,2768.7000000000003,1930.5000000000002
,,,,,,,,54,1655.5000000000002,14993.000000000002,18093.9,7343.6,732.6,976.8000000000001,9967.1,15634.300000000001,48235.00000000001,12408.000000000002,19080.600000000002,3187.8,7597.700000000001,9254.300000000001,2047.1000000000001,3439.7000000000003,5031.400000000001,562.1,338.8,16430.7,78915.1,2977.7000000000003,15419.800000000001,456.50000000000006,97.9,2937.0000000000005,2048.2000000000003
,,,,,,,,55,1809.5000000000002,15713.500000000002,20545.800000000003,7836.400000000001,781.0000000000001,1038.4,10593.0,17119.300000000003,51211.600000000006,13279.2,21269.600000000002,3553.0000000000005,8047.6,9797.7,2168.1000000000004,3642.1000000000004,5227.200000000001,583.0,352.0,17072.0,87893.3,3176.8,16445.0,487.3,105.60000000000001,3032.7000000000003,2114.2000000000003
,,,,,,,,56,2005.3000000000002,16959.800000000003,23501.500000000004,8421.6,839.3000000000001,1142.9,11620.400000000001,19185.100000000002,55787.600000000006,14363.800000000001,23332.100000000002,3898.4,8784.6,10690.900000000001,2367.2000000000003,3975.4000000000005,5529.700000000001,617.1,372.90000000000003,18059.800000000003,99058.3,3534.3,18294.100000000002,541.2,116.60000000000001,3208.7000000000003,2237.4
,,,,,,,,57,2215.4,18131.300000000003,26063.4,9026.6,898.7,1255.1000000000001,12698.400000000001,21181.600000000002,59991.8,15503.400000000001,25390.2,4242.700000000001,9552.400000000001,11622.6,2575.1000000000004,4324.1,5909.200000000001,660.0,397.1,19297.300000000003,110869.00000000001,3922.6000000000004,20311.5,601.7,129.8,3418.8,2382.6000000000004
,,,,,,,,58,2241.8,19294.0,26453.9,9339.0,930.6,1269.4,12845.800000000001,21655.7,63234.600000000006,15510.000000000002,25567.300000000003,4271.3,9641.5,11731.500000000002,2598.2000000000003,4363.700000000001,5973.000000000001,666.6,402.6,19504.100000000002,116195.20000000001,4041.4000000000005,20927.5,620.4000000000001,133.10000000000002,3460.6000000000004,2412.3
,,,,,,,,59,2173.6000000000004,19453.5,25567.300000000003,9288.400000000001,925.1,1239.7,12582.900000000001,21027.600000000002,63255.50000000001,14998.500000000002,24864.4,4154.700000000001,9421.5,11465.300000000001,2538.8,4263.6,5845.400000000001,652.3000000000001,393.8,19090.5,116906.90000000001,4033.7000000000003,20883.5,618.2,133.10000000000002,3402.3,2372.7000000000003
,,,,,,,,60,2124.1000000000004,19069.600000000002,24613.600000000002,9304.900000000001,927.3000000000001,1214.4,12375.000000000002,20332.4,62183.00000000001,14637.7,24176.9,4039.2000000000003,9222.400000000001,11223.300000000001,2486.0,4173.400000000001,5735.400000000001,639.1,387.20000000000005,18731.9,117851.8,4054.6000000000004,20992.4,621.5,134.20000000000002,3359.4,2341.9
,,,,,,,,61,2120.8,18762.7,24405.7,9350.0,930.6,1216.6000000000001,12401.400000000001,19798.9,61140.200000000004,14576.1,24062.500000000004,4020.5000000000005,9191.6,11188.1,2477.2000000000003,4160.200000000001,5729.900000000001,639.1,386.1,18708.800000000003,120150.8,4116.200000000001,21307.0,630.3000000000001,136.4,3363.8,2344.1000000000004
,,,,,,,,62,2135.1000000000004,18605.4,24546.500000000004,9446.800000000001,941.6,1224.3000000000002,12472.900000000001,19585.5,60988.4,14671.800000000001,24114.2,4029.3,9191.6,11187.0,2477.2000000000003,4159.1,5727.700000000001,639.1,386.1,18704.4,123603.70000000001,4193.200000000001,21706.300000000003,642.4000000000001,138.60000000000002,3362.7000000000003,2344.1000000000004
,,,,,,,,63,2102.1000000000004,18607.600000000002,24346.300000000003,9507.300000000001,947.1,1229.8000000000002,12516.900000000001,19212.600000000002,60759.600000000006,14493.6,24108.7,4028.2000000000003,9153.1,11140.800000000001,2467.3,4143.700000000001,5717.8,638.0,385.00000000000006,18671.4,126101.8,4236.1,21934.0,650.1,139.70000000000002,3367.1000000000004,2347.4
,,,,,,,,64,2151.6000000000004,18546.0,25144.9,9640.400000000001,960.3000000000001,1266.1000000000001,12859.000000000002,19442.5,60691.4,14879.7,24942.500000000004,4166.8,9331.300000000001,11357.500000000002,2514.6000000000004,4224.0,5847.6,652.3000000000001,393.8,19094.9,130464.40000000001,4378.0,22665.500000000004,671.0,144.10000000000002,3433.1000000000004,2393.6000000000004
,,,,,,,,65,2240.7000000000003,18723.100000000002,26660.7,9809.800000000001,977.9000000000001,1294.7,13129.6,20034.300000000003,61804.600000000006,15571.6,26116.2,4363.700000000001,9520.5,11587.400000000001,2565.2000000000003,4308.700000000001,6009.3,671.0,404.8,19625.100000000002,134726.90000000002,4462.700000000001,23104.4,684.2,147.4,3483.7000000000003,2427.7000000000003
,,,,,,,,66,2391.4,19138.9,28821.100000000002,9779.0,974.6,1356.3000000000002,13695.000000000002,21000.100000000002,63400.700000000004,16791.5,27574.800000000003,4606.8,9947.300000000001,12104.400000000001,2681.8,4502.3,6277.700000000001,700.7,422.40000000000003,20499.600000000002,134930.40000000002,4549.6,23548.800000000003,697.4000000000001,150.70000000000002,3569.5000000000005,2487.1000000000004
,,,,,,,,67,2532.2000000000003,19899.0,30809.9,10072.7,1004.3000000000001,1437.7,14487.000000000002,22213.4,66118.8,17939.9,29219.300000000003,4881.8,10545.7,12829.300000000001,2842.4,4772.900000000001,6606.6,737.0000000000001,445.50000000000006,21575.4,138754.0,4768.5,24688.4,730.4000000000001,157.3,3734.5000000000005,2602.6000000000004
,,,,,,,,68,2475.0,20658.0,31263.100000000002,10132.1,1009.8000000000001,1408.0,14147.1,22842.600000000002,68659.8,17806.800000000003,29793.500000000004,4977.5,10518.2,12794.1,2833.6000000000004,4759.700000000001,6469.1,721.6,435.6,21125.5,138345.90000000002,4626.6,23950.300000000003,708.4000000000001,152.9,3683.9,2567.4
,,,,,,,,69,2261.6000000000004,20455.600000000002,29778.100000000002,9788.900000000001,974.6,1291.4,12972.300000000001,21994.5,68205.5,16368.000000000002,27957.600000000002,4670.6,9736.1,11843.7,2624.6000000000004,4406.6,5936.700000000001,662.2,399.3,19388.600000000002,135979.80000000002,4211.900000000001,21803.100000000002,645.7,138.60000000000002,3421.0000000000005,2384.8
